variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
fuel_price,306.4723524307892,0.0,3.5219290016287763,1,num_visits_wt,279.81152140125414,335.00463777683115,0.20459710740056147,pt_grp_may_removed
P_m1,2.48941304663175,0.4584972415817805,3.3725721364496586,1,num_visits_wt,-3.9615610016767944,9.373703864829475,0.17453885950900527,f_grp_may_removed
P_m2,17.1899709385962,1.2159259663580002e-05,3.692518408671308,1,num_visits_wt,9.150584511229187,25.821491017083353,0.17453885950900527,f_grp_may_removed
P_m3,30.45800151628384,0.0,3.054940560522179,1,num_visits_wt,22.98617943708827,38.383761797630925,0.17453885950900527,f_grp_may_removed
P_m4,32.60828446557762,0.0,2.08301853563857,1,num_visits_wt,27.35679241890674,38.076319094645974,0.17453885950900527,f_grp_may_removed
rain_m,1.8442260305935765,0.005083329437180151,0.6543868733537739,1,num_visits_wt,0.5505399266334754,3.154556736728864,0.17453885950900527,f_grp_may_removed
rain,-1.27146117924255,0.05473219759489667,0.6683432473603146,1,num_visits_wt,-2.552054331428455,0.02596063782873692,0.17453885950900527,f_grp_may_removed
fuel_price,309.69566824013583,0.0,3.7084952604345967,1,num_visits_wt,281.4747956329243,340.00427419127925,0.17453885950900527,f_grp_may_removed
P_m1,20.596737047415935,0.0,1.506266075233964,1,num_visits_wt,17.114265867830404,24.182761841300927,0.17370301717119896,g_grp_may_removed
P_m2,34.41172011866789,0.0,1.1585237776998714,1,num_visits_wt,31.4112215838944,37.48072871939059,0.17370301717119896,g_grp_may_removed
P_m3,20.67745696974368,0.0,1.6403902001713933,1,num_visits_wt,16.88974464308992,24.587906878837096,0.17370301717119896,g_grp_may_removed
P_m4,6.113044494675357,5.920008173454505e-06,1.3186613445295592,1,num_visits_wt,3.423128653885077,8.872921932302935,0.17370301717119896,g_grp_may_removed
rain_m,1.947934501613946,0.0006369234775798205,0.5664559155515558,1,num_visits_wt,0.8254931231435947,3.0828714762780374,0.17370301717119896,g_grp_may_removed
rain,-1.3020757232454772,0.0482616839793808,0.665796121733897,1,num_visits_wt,-2.577440525581831,-0.01001504073707693,0.17370301717119896,g_grp_may_removed
fuel_price,311.35879655646585,0.0,3.5647065065751438,1,num_visits_wt,284.0663430646305,340.590701476563,0.17370301717119896,g_grp_may_removed
P_m1,6.327378242287329,0.0615630692234721,3.3363379839576934,1,num_visits_wt,-0.29668290236574135,13.391526911863295,0.17239298453333063,r_grp_may_removed
P_m2,22.798231486827667,1.3988810110276972e-14,2.704168436034382,1,num_visits_wt,16.541314212629654,29.39107266956107,0.17239298453333063,r_grp_may_removed
P_m3,25.070333899000595,0.0,2.490883846091285,1,num_visits_wt,19.18226286513263,31.24929872584101,0.17239298453333063,r_grp_may_removed
P_m4,28.396364226074834,0.0,1.4370724883344455,1,num_visits_wt,24.855421144282317,32.03772968275172,0.17239298453333063,r_grp_may_removed
rain_m,1.8136112993834663,0.002486340146865551,0.5959380056651753,1,num_visits_wt,0.6348175616350815,3.0062129289711192,0.17239298453333063,r_grp_may_removed
rain,-1.1959724283166606,0.045862305306566986,0.6044169543309108,1,num_visits_wt,-2.356052749577542,-0.022109518480950552,0.17239298453333063,r_grp_may_removed
fuel_price,310.04906920750176,0.0,3.7162928979071586,1,num_visits_wt,281.7475948670151,340.44871904566054,0.17239298453333063,r_grp_may_removed
P_m1,-0.05420098062077772,0.9691251328520516,1.4105762892850926,1,num_visits_wt,-2.7607518962751154,2.7276838974189532,0.1980886154158199,Food and drink_grp_may_removed
P_m2,4.353478391585952,0.003021095863130263,1.4473180303479438,1,num_visits_wt,1.4555097694485264,7.334224402097633,0.1980886154158199,Food and drink_grp_may_removed
P_m3,18.53326549973593,0.0,1.528539452643085,1,num_visits_wt,15.060891478280514,22.110430829427962,0.1980886154158199,Food and drink_grp_may_removed
P_m4,70.18812718132794,0.0,2.004656487478318,1,num_visits_wt,63.69460798622526,76.93923452826952,0.1980886154158199,Food and drink_grp_may_removed
rain_m,1.721499356842937,0.002224865345948457,0.5596371011716617,1,num_visits_wt,0.6149216535924484,2.8402473643903026,0.1980886154158199,Food and drink_grp_may_removed
rain,-1.2064156071577514,0.06426190109192453,0.6581110835995219,1,num_visits_wt,-2.468423623113536,0.07192213801499037,0.1980886154158199,Food and drink_grp_may_removed
fuel_price,295.21069644938495,0.0,3.7028873197836987,1,num_visits_wt,268.0265889269345,324.4027450392099,0.1980886154158199,Food and drink_grp_may_removed
P_m1,0.5806418952709613,0.6948515167737268,1.486837343988645,1,num_visits_wt,-2.287171481729533,3.532623888511721,0.19628507066013223,Leisure_grp_may_removed
P_m2,8.113220444115065,4.3439949415358114e-09,1.3376885510397285,1,num_visits_wt,5.333827075076991,10.96595233805402,0.19628507066013223,Leisure_grp_may_removed
P_m3,21.075124057868354,0.0,1.5597215570966716,1,num_visits_wt,17.457572717999103,24.804091608661793,0.19628507066013223,Leisure_grp_may_removed
P_m4,70.42201623428501,0.0,1.692549564924617,1,num_visits_wt,64.90706241648172,76.12140554664396,0.19628507066013223,Leisure_grp_may_removed
rain_m,1.6223586298768078,0.004406621073291372,0.5667793114825681,1,num_visits_wt,0.502868379992294,2.7543187568880967,0.19628507066013223,Leisure_grp_may_removed
rain,-1.2115650264001854,0.0608326449825507,0.6523333832091138,1,num_visits_wt,-2.4625345544280086,0.05544884677139983,0.19628507066013223,Leisure_grp_may_removed
fuel_price,295.4979223262353,0.0,3.742322311290036,1,num_visits_wt,268.0197181741473,325.02778747945086,0.19628507066013223,Leisure_grp_may_removed
P_m1,-4.158248356269844,0.004681136215461956,1.5130601235238572,1,num_visits_wt,-6.938078697367245,-1.295382369474185,0.19959081051607408,Life_grp_may_removed
P_m2,1.2573695853537847,0.4243084349221431,1.5762219613863815,1,num_visits_wt,-1.7993286244558093,4.409213824360303,0.19959081051607408,Life_grp_may_removed
P_m3,16.54658748094162,0.0,0.9399371203685281,1,num_visits_wt,14.429017638152164,18.703344080129437,0.19959081051607408,Life_grp_may_removed
P_m4,66.11641551699563,0.0,1.5248593815159195,1,num_visits_wt,61.261572566747134,71.11741542017738,0.19959081051607408,Life_grp_may_removed
rain_m,1.67521293726276,0.0028212474443105595,0.5578186448857769,1,num_visits_wt,0.5727033019874872,2.789808630245205,0.19959081051607408,Life_grp_may_removed
rain,-1.1885990756243636,0.06914938471080223,0.660082191455369,1,num_visits_wt,-2.454578552604325,0.09381073721712596,0.19959081051607408,Life_grp_may_removed
fuel_price,295.4157020604447,0.0,3.7235018284611066,1,num_visits_wt,268.0740743981022,324.78834645345114,0.19959081051607408,Life_grp_may_removed
P_m1,9.419285767927143,4.463096558993129e-14,1.19994541369135,1,num_visits_wt,6.890895826970134,12.007482071662533,0.18312003338598493,Tourism_grp_may_removed
P_m2,11.878346570322517,0.0,1.3258780061796482,1,num_visits_wt,9.027061995919784,14.804198170337045,0.18312003338598493,Tourism_grp_may_removed
P_m3,18.791719652838946,0.0,1.7836133181681424,1,num_visits_wt,14.746073116844304,22.980005108402878,0.18312003338598493,Tourism_grp_may_removed
P_m4,54.1507406431976,0.0,2.028422508777261,1,num_visits_wt,48.20144317163815,60.33886264741773,0.18312003338598493,Tourism_grp_may_removed
rain_m,1.7458677895238361,0.002400826593029759,0.5718027053291275,1,num_visits_wt,0.6151662960762305,2.8892759743614826,0.18312003338598493,Tourism_grp_may_removed
rain,-1.2129120889760148,0.07331120300462568,0.6837361032086875,1,num_visits_wt,-2.5234796976726592,0.11527604465975116,0.18312003338598493,Tourism_grp_may_removed
fuel_price,295.28376510629886,0.0,3.5347900645482877,1,num_visits_wt,269.2668815078624,323.1336813054674,0.18312003338598493,Tourism_grp_may_removed
P_m1,-1.704652937954565,0.2233806685283497,1.422112002465914,1,num_visits_wt,-4.387827292936519,1.0538196182437787,0.1960429078316165,Wellness_grp_may_removed
P_m2,12.308747492785743,2.2814194977627267e-11,1.751142988185217,1,num_visits_wt,8.551751283996701,16.195774035916678,0.1960429078316165,Wellness_grp_may_removed
P_m3,24.457870554493375,0.0,1.0526644526910767,1,num_visits_wt,21.929530781644612,27.038638167964415,0.1960429078316165,Wellness_grp_may_removed
P_m4,64.22858131657327,0.0,1.4385898169710254,1,num_visits_wt,59.694767566916674,68.8911122899045,0.1960429078316165,Wellness_grp_may_removed
rain_m,1.718355526550197,0.002090169434221689,0.5552233386225902,1,num_visits_wt,0.6204678898144689,2.8282224085446117,0.1960429078316165,Wellness_grp_may_removed
rain,-1.2598398951492173,0.05209311808430761,0.6548671429773334,1,num_visits_wt,-2.5150079756475874,0.011489102815365193,0.1960429078316165,Wellness_grp_may_removed
fuel_price,295.9857326973759,0.0,3.73130431587525,1,num_visits_wt,268.5503497802733,325.46344235831907,0.1960429078316165,Wellness_grp_may_removed
P_m1,4.445937366060848,0.0010986853168615252,1.3416409751010328,1,num_visits_wt,1.753044638934509,7.2100974568866105,0.2145775731252596,cluster_may_removed
P_m2,40.19869183126477,0.0,1.705797532761144,1,num_visits_wt,35.62714970569121,44.92432550452068,0.2145775731252596,cluster_may_removed
P_m3,90.5838996396872,0.0,2.0611551598745503,1,num_visits_wt,83.11334171055587,98.35923730387859,0.2145775731252596,cluster_may_removed
